Temperatur;Heat high [MWh/m2];Heat Medium (bu6);Heat Low;Base demand;Wind Onshore;Wind Offshore;PV;WW
6.1;2.51582E-05;4.99681E-07;0;47022.32409;0.0974;0.0922;0;0.00000027
6.4;2.9981E-05;4.18684E-06;0;45074.32409;0.1043;0.1134;0;0.00000027
6.3;3.05593E-05;4.76053E-06;0;44391.32409;0.1159;0.1373;0;0.00000027
6.2;3.12046E-05;5.40536E-06;0;44576.32409;0.1266;0.1581;0;0.00000027
5.9;3.22818E-05;6.33335E-06;0;45315.32409;0.1379;0.1814;0;0.00000027
6;7.12282E-05;3.54715E-05;1.03298E-05;48312.32409;0.1477;0.2206;0;0.00000027
5.9;6.36777E-05;2.92848E-05;5.93544E-06;61993.71331;0.1575;0.2554;0;0.00000227
5.8;6.15629E-05;2.7177E-05;5.07587E-06;68674.42661;0.1668;0.2863;0.0002;0.00000454
5.8;6.47402E-05;3.06361E-05;6.41734E-06;70914.71331;0.1736;0.3102;0.0441;0.00000227
6.3;6.30206E-05;3.00434E-05;5.7278E-06;70641.94844;0.1659;0.3372;0.1564;0.00000135
6.9;6.0788E-05;2.9124E-05;4.9916E-06;70402.94844;0.143;0.3686;0.2725;0.00000135
7.5;5.7464E-05;2.68212E-05;3.37525E-06;70383.66175;0.1175;0.4128;0.3496;0.00000362
8.2;5.48332E-05;2.48177E-05;2.64771E-06;69634.42661;0.1046;0.485;0.3583;0.00000454
8.7;5.54337E-05;2.59214E-05;3.64371E-06;69198.71331;0.0953;0.5192;0.3071;0.00000227
8.7;5.57563E-05;2.58975E-05;4.172E-06;68718.94844;0.0925;0.5556;0.2;0.00000135
7.9;5.71689E-05;2.64768E-05;4.56154E-06;68715.94844;0.1052;0.5933;0.069;0.00000135
6.9;5.49947E-05;2.34771E-05;3.19797E-06;70194.66175;0.1376;0.6272;0.0035;0.00000362
6.7;5.36594E-05;2.19259E-05;2.56785E-06;73534.80905;0.1735;0.6778;0;0.000005
6.9;5.2978E-05;2.12939E-05;2.37447E-06;73243.04418;0.2036;0.7135;0;0.00000408
7;5.26719E-05;2.10353E-05;2.29857E-06;72293.66175;0.221;0.7488;0;0.00000362
6.7;5.63541E-05;2.45562E-05;3.61065E-06;68289.94844;0.2361;0.7696;0;0.00000135
6.7;5.5272E-05;2.3478E-05;3.11173E-06;64854.94844;0.2507;0.7777;0;0.00000135
6.2;1.71745E-05;0;0;55577.72071;0.2576;0.7844;0;0.00000135
5.7;2.69617E-05;3.03079E-06;0;51170.56195;0.273;0.784;0;0.00000027
5.6;2.29079E-05;9.12775E-08;0;47638.56195;0.2911;0.7689;0;0.00000027
5.6;2.84171E-05;4.13213E-06;0;45464.56195;0.3049;0.7556;0;0.00000027
4.9;3.04362E-05;5.59078E-06;0;44863.56195;0.3174;0.7572;0;0.00000027
4.7;3.13286E-05;6.19187E-06;0;45079.56195;0.326;0.7811;0;0.00000027
4.4;3.30489E-05;7.52964E-06;0;46071.56195;0.3308;0.7732;0;0.00000027
4;7.32667E-05;3.7353E-05;1.04038E-05;48985.56195;0.3392;0.7599;0;0.00000027
3.8;6.61319E-05;3.12401E-05;6.04763E-06;63856.71331;0.3575;0.7229;0;0.00000227
3.9;6.38536E-05;2.88566E-05;5.12208E-06;70535.42661;0.368;0.7063;0.0001;0.00000454
4.4;6.66728E-05;3.1875E-05;6.50054E-06;72452.71331;0.3693;0.7038;0.0241;0.00000227
4.8;6.57302E-05;3.11668E-05;6.23456E-06;72295.94844;0.3738;0.7286;0.0976;0.00000135
3;6.83487E-05;3.27386E-05;6.47482E-06;71832.94844;0.3573;0.7727;0.1769;0.00000135
2.6;6.75778E-05;3.16333E-05;5.34748E-06;72278.66175;0.3471;0.7704;0.223;0.00000362
1.8;6.79507E-05;3.13414E-05;4.96668E-06;71450.42661;0.3474;0.778;0.2224;0.00000454
1.7;7.01887E-05;3.32277E-05;6.12071E-06;71632.71331;0.3662;0.7853;0.1818;0.00000227
0.8;7.20637E-05;3.43218E-05;6.53517E-06;71478.94844;0.371;0.788;0.1108;0.00000135
1;7.18942E-05;3.38672E-05;6.43651E-06;71385.94844;0.3784;0.7894;0.0387;0.00000135
1.5;6.76652E-05;2.95812E-05;4.71723E-06;72159.66175;0.3978;0.7934;0.0021;0.00000362
1.8;6.5577E-05;2.74587E-05;3.94785E-06;74143.80905;0.4288;0.7975;0;0.000005
1.4;6.67312E-05;2.81785E-05;4.12556E-06;73559.04418;0.4548;0.7996;0;0.00000408
0.9;6.7674E-05;2.85605E-05;4.17362E-06;72296.66175;0.4649;0.7843;0;0.00000362
0.2;7.26831E-05;3.28595E-05;5.68083E-06;67805.94844;0.4636;0.7897;0;0.00000135
-0.9;7.39216E-05;3.30906E-05;5.46406E-06;63782.94844;0.4616;0.798;0;0.00000135
-1;3.57269E-05;4.29757E-06;0;52727.4488;0.4582;0.7954;0;0.00000135
-1.2;4.53958E-05;1.20693E-05;0;48912.29004;0.4677;0.7931;0;0.00000027
-0.9;4.11198E-05;8.87127E-06;0;45580.29004;0.4694;0.7874;0;0.00000027
-1.4;4.77364E-05;1.34916E-05;0;43320.29004;0.4691;0.7852;0;0.00000027
-1.9;4.96875E-05;1.47666E-05;0;42232.29004;0.4756;0.7695;0;0.00000027
-2;5.09483E-05;1.55777E-05;0;42644.29004;0.4863;0.7701;0;0.00000027
-2.6;5.29523E-05;1.68565E-05;0;43845.29004;0.4951;0.7705;0;0.00000027
-2.8;9.23908E-05;4.59875E-05;1.30459E-05;46859.29004;0.5066;0.7723;0;0.00000027
-3.1;8.57261E-05;4.02743E-05;8.82196E-06;63232.71331;0.5284;0.7898;0;0.00000227
-3.1;8.37053E-05;3.80329E-05;7.87617E-06;70499.42661;0.5366;0.7944;0.0002;0.00000454
-2.7;8.65323E-05;4.11737E-05;9.09628E-06;72760.71331;0.5359;0.788;0.0077;0.00000227
-2.3;8.50113E-05;4.04838E-05;8.41393E-06;73106.94844;0.5291;0.7456;0.0288;0.00000135
-2.8;8.49394E-05;4.07057E-05;7.9922E-06;73539.94844;0.535;0.7058;0.0553;0.00000135
-2.9;8.29974E-05;3.92498E-05;6.46992E-06;73600.66175;0.5478;0.7057;0.076;0.00000362
-1.9;8.00241E-05;3.70384E-05;5.54416E-06;73252.42661;0.5555;0.7106;0.0853;0.00000454
-0.8;8.0573E-05;3.75996E-05;6.77351E-06;72973.71331;0.5604;0.7114;0.0815;0.00000227
-0.6;8.06246E-05;3.74609E-05;7.12951E-06;72394.94844;0.5652;0.7074;0.0576;0.00000135
-0.3;8.03039E-05;3.70977E-05;7.14775E-06;71865.94844;0.5764;0.7124;0.0216;0.00000135
-0.4;7.67293E-05;3.32079E-05;5.57664E-06;72965.66175;0.5893;0.7807;0.0012;0.00000362
-0.4;7.50477E-05;3.14874E-05;4.89788E-06;74397.80905;0.597;0.7966;0;0.000005
-0.5;7.50924E-05;3.1434E-05;4.84538E-06;73969.04418;0.6158;0.7973;0;0.00000408
-0.3;7.4677E-05;3.10913E-05;4.7361E-06;72509.66175;0.6221;0.7966;0;0.00000362
-0.2;7.79368E-05;3.43825E-05;6.00566E-06;68771.94844;0.6249;0.7962;0;0.00000135
-0.2;7.69008E-05;3.3326E-05;5.49934E-06;65235.94844;0.6238;0.7969;0;0.00000135
0;3.77667E-05;4.13793E-06;0;54297.27245;0.6061;0.7945;0;0.00000135
-0.1;4.65229E-05;1.14762E-05;0;49655.11369;0.6031;0.794;0;0.00000027
-0.3;4.24698E-05;8.65016E-06;0;46041.11369;0.5854;0.7919;0;0.00000027
-0.4;4.79965E-05;1.27248E-05;0;43971.11369;0.5745;0.7942;0;0.00000027
-0.3;4.84953E-05;1.32505E-05;0;42630.11369;0.5584;0.7961;0;0.00000027
-0.3;4.90967E-05;1.38313E-05;0;42934.11369;0.5372;0.7906;0;0.00000027
-0.4;4.98222E-05;1.44764E-05;0;44605.11369;0.5058;0.7878;0;0.00000027
-0.6;8.93875E-05;4.40424E-05;1.25718E-05;47368.11369;0.4758;0.7679;0;0.00000027
-0.6;8.19537E-05;3.79391E-05;8.2237E-06;63008.71331;0.4312;0.6883;0;0.00000227
-0.7;7.98085E-05;3.57242E-05;7.28702E-06;69425.42661;0.3673;0.6162;0.0001;0.00000454
-0.6;8.30705E-05;3.91119E-05;8.67451E-06;71600.71331;0.3048;0.5302;0.0137;0.00000227
-0.6;8.27804E-05;3.89617E-05;8.45481E-06;71128.94844;0.241;0.4589;0.0668;0.00000135
-0.3;8.17651E-05;3.8211E-05;8.11841E-06;70772.94844;0.1913;0.4058;0.131;0.00000135
-0.1;7.96281E-05;3.64208E-05;6.76079E-06;70566.66175;0.1583;0.3897;0.1723;0.00000362
0.3;7.72949E-05;3.47996E-05;5.8399E-06;67749.42661;0.1395;0.3771;0.1866;0.00000454
0.5;7.87589E-05;3.62566E-05;6.9974E-06;68533.71331;0.1241;0.335;0.1558;0.00000227
0.6;7.87251E-05;3.62166E-05;7.24474E-06;67032.94844;0.1051;0.2782;0.0948;0.00000135
0.7;7.84681E-05;3.58849E-05;7.22808E-06;65815.94844;0.0942;0.2684;0.0264;0.00000135
0.9;7.43301E-05;3.18157E-05;5.53642E-06;67328.66175;0.1007;0.2906;0.0008;0.00000362
0.9;7.23939E-05;2.99196E-05;4.79727E-06;69186.80905;0.1182;0.318;0;0.000005
1.2;7.18493E-05;2.95826E-05;4.69978E-06;68220.04418;0.1254;0.35;0;0.00000408
1.2;7.16469E-05;2.94161E-05;4.62399E-06;66728.66175;0.1246;0.3933;0;0.00000362
1.3;7.48177E-05;3.26775E-05;5.88208E-06;63160.94844;0.1188;0.3791;0;0.00000135
1.5;7.33784E-05;3.13934E-05;5.3231E-06;59739.94844;0.1131;0.3209;0;0.00000135
1.4;3.46135E-05;2.48846E-06;0;49794.94062;0.1074;0.3136;0;0.00000135
0.9;4.41462E-05;1.03822E-05;0;46242.78187;0.0986;0.2881;0;0.00000027
1.2;3.9319E-05;7.02147E-06;0;42911.78187;0.0871;0.2173;0;0.00000027
1.6;4.40181E-05;1.0606E-05;0;40805.78187;0.0777;0.1584;0;0.00000027
2.4;4.33071E-05;1.03907E-05;0;39606.78187;0.0698;0.144;0;0.00000027
2.4;4.37473E-05;1.09308E-05;0;38886.78187;0.0676;0.1158;0;0.00000027
2.1;4.46447E-05;1.17403E-05;0;39009.78187;0.0657;0.1113;0;0.00000027
1.7;8.42692E-05;4.1334E-05;1.20412E-05;39081.78187;0.064;0.0884;0;0.00000027
1.5;7.72004E-05;3.55539E-05;7.86719E-06;46944.71331;0.0589;0.094;0;0.00000227
1.7;7.45191E-05;3.30153E-05;6.86386E-06;50280.42661;0.0544;0.086;0;0.00000454
1.5;7.79841E-05;3.65361E-05;8.24458E-06;53709.71331;0.0514;0.0682;0.0206;0.00000227
1.6;7.73408E-05;3.6249E-05;7.94197E-06;56568.94844;0.0448;0.0574;0.1042;0.00000135
1.7;7.68833E-05;3.58407E-05;7.78331E-06;58090.94844;0.0353;0.048;0.2086;0.00000135
1.6;7.53984E-05;3.43598E-05;6.58772E-06;58572.66175;0.0244;0.0387;0.2814;0.00000362
1.6;7.40699E-05;3.31676E-05;5.93179E-06;57726.42661;0.0203;0.0368;0.301;0.00000454
1.3;7.6102E-05;3.50113E-05;7.04812E-06;55938.71331;0.0217;0.0432;0.2614;0.00000227
1.2;7.63246E-05;3.51891E-05;7.25354E-06;54677.94844;0.0254;0.0541;0.1672;0.00000135
1.2;7.61831E-05;3.49849E-05;7.1834E-06;54579.94844;0.0325;0.0718;0.0537;0.00000135
0.8;7.35293E-05;3.18813E-05;5.77247E-06;57141.66175;0.0479;0.0729;0.0018;0.00000362
0.2;7.24271E-05;3.03169E-05;5.05859E-06;60480.80905;0.0645;0.0788;0;0.000005
-0.1;7.30597E-05;3.06461E-05;5.10003E-06;60485.04418;0.0772;0.093;0;0.00000408
-0.4;7.36091E-05;3.08587E-05;5.10254E-06;58806.66175;0.0873;0.0809;0;0.00000362
-0.5;7.71923E-05;3.42315E-05;6.36107E-06;55476.94844;0.0869;0.058;0;0.00000135
-0.6;7.64647E-05;3.33118E-05;5.87605E-06;53087.94844;0.0871;0.0433;0;0.00000135
-0.8;3.80814E-05;4.56316E-06;0;44352.2076;0.0882;0.0317;0;0.00000135
-0.9;4.71999E-05;1.21053E-05;0;41673.04884;0.0943;0.0254;0;0.00000027
-0.9;4.30353E-05;9.11277E-06;0;38942.04884;0.0925;0.0275;0;0.00000027
-0.9;4.85648E-05;1.3138E-05;0;36792.04884;0.0906;0.0256;0;0.00000027
-1;4.95268E-05;1.39032E-05;0;35641.04884;0.088;0.0284;0;0.00000027
-1.1;5.04364E-05;1.46181E-05;0;35070.04884;0.086;0.031;0;0.00000027
-1.1;5.1139E-05;1.51941E-05;0;34754.04884;0.0853;0.036;0;0.00000027
-1.3;9.08257E-05;4.47909E-05;1.32221E-05;34254.04884;0.0832;0.0355;0;0.00000027
-2.2;8.5141E-05;3.98017E-05;9.1153E-06;41485.71331;0.0793;0.031;0;0.00000227
-2.1;8.31813E-05;3.76695E-05;8.207E-06;43401.42661;0.0731;0.0299;0;0.00000454
-2.4;8.69157E-05;4.14306E-05;9.45422E-06;46902.71331;0.072;0.0243;0.0198;0.00000227
-1.7;8.53821E-05;4.06246E-05;8.87958E-06;50846.94844;0.068;0.0356;0.0956;0.00000135
-1.1;8.12673E-05;3.9406E-05;6.94435E-06;53115.94844;0.0602;0.0425;0.179;0.00000135
-0.4;7.95814E-05;3.70659E-05;6.29151E-06;55488.66175;0.0525;0.0409;0.2439;0.00000362
-0.1;7.82083E-05;3.53799E-05;5.92829E-06;55111.42661;0.0452;0.0437;0.2568;0.00000454
-0.1;8.01093E-05;3.70451E-05;7.18259E-06;52852.71331;0.0434;0.0546;0.2201;0.00000227
0;7.9947E-05;3.70052E-05;7.32895E-06;51562.94844;0.0464;0.0565;0.1386;0.00000135
-0.1;8.01588E-05;3.68944E-05;7.41858E-06;51290.94844;0.0548;0.0557;0.045;0.00000135
-0.1;7.62974E-05;3.28867E-05;5.7529E-06;53536.66175;0.074;0.0644;0.0017;0.00000362
-0.1;7.45803E-05;3.11522E-05;5.0635E-06;57618.80905;0.1001;0.0663;0;0.000005
0.1;7.41098E-05;3.0785E-05;4.93739E-06;58916.04418;0.1134;0.0722;0;0.00000408
0.4;7.34548E-05;3.0312E-05;4.79217E-06;57657.66175;0.1169;0.078;0;0.00000362
0.5;7.66365E-05;3.35813E-05;6.05013E-06;55696.94844;0.1189;0.0752;0;0.00000135
0.7;7.53933E-05;3.24667E-05;5.5455E-06;54128.94844;0.1163;0.0926;0;0.00000135
2.2;3.40235E-05;1.87157E-06;0;48886.91369;0.1103;0.1028;0;0.00000135
4;4.01981E-05;7.84333E-06;0;46051.75494;0.1087;0.1009;0;0.00000027
6.4;3.09205E-05;1.54683E-06;0;43417.75494;0.1039;0.1042;0;0.00000027
8.2;3.32147E-05;4.05464E-06;0;41692.75494;0.0939;0.1055;0;0.00000027
9.5;3.09855E-05;3.1469E-06;0;41056.75494;0.0861;0.115;0;0.00000027
9.3;3.0769E-05;3.46904E-06;0;41322.75494;0.0815;0.1144;0;0.00000027
9.3;3.07186E-05;4.0017E-06;0;42594.75494;0.075;0.1052;0;0.00000027
8.8;7.01686E-05;3.37681E-05;1.02213E-05;46754.75494;0.0717;0.1042;0;0.00000027
8.7;6.21186E-05;2.74539E-05;5.81447E-06;61253.71331;0.0695;0.0964;0;0.00000227
8.2;6.01389E-05;2.55925E-05;4.99121E-06;68401.42661;0.0637;0.0972;0;0.00000454
8.6;6.22275E-05;2.84578E-05;6.2073E-06;70780.71331;0.0608;0.1021;0.0139;0.00000227
8.6;6.08E-05;2.80044E-05;5.66701E-06;70736.94844;0.0552;0.1162;0.0766;0.00000135
10;5.52493E-05;2.62436E-05;3.70204E-06;71008.94844;0.047;0.123;0.1543;0.00000135
10.2;5.30744E-05;2.41794E-05;2.75625E-06;71086.66175;0.0359;0.1285;0.2092;0.00000362
9.3;5.3936E-05;2.35513E-05;3.14878E-06;70425.42661;0.0255;0.1355;0.22;0.00000454
9.7;5.39901E-05;2.49098E-05;3.72876E-06;69917.71331;0.0221;0.1422;0.1826;0.00000227
9.6;5.39739E-05;2.4966E-05;4.01972E-06;69274.94844;0.0258;0.1444;0.1117;0.00000135
8.6;5.58184E-05;2.57808E-05;4.54981E-06;69215.94844;0.034;0.1554;0.0324;0.00000135
7.6;5.37048E-05;2.28429E-05;3.21092E-06;70584.66175;0.0454;0.167;0.001;0.00000362
7.7;5.18093E-05;2.09226E-05;2.49068E-06;72732.80905;0.0583;0.207;0;0.000005
8.6;5.01763E-05;1.97729E-05;2.20994E-06;72152.04418;0.0688;0.1969;0;0.00000408
8.1;5.03593E-05;1.97507E-05;2.13619E-06;70811.66175;0.0782;0.175;0;0.00000362
7.9;5.41008E-05;2.3432E-05;3.51459E-06;67116.94844;0.0831;0.1822;0;0.00000135
8.2;5.25078E-05;2.20362E-05;2.94449E-06;63680.94844;0.0879;0.1758;0;0.00000135
8.5;1.30354E-05;0;0;55833.03505;0.094;0.1578;0;0.00000135
8.5;2.16948E-05;4.86674E-08;0;51909.8763;0.0999;0.1432;0;0.00000027
8.2;1.772E-05;0;0;49526.8763;0.1056;0.1211;0;0.00000027
8.6;2.23789E-05;8.25562E-07;0;47602.8763;0.1073;0.119;0;0.00000027
8.9;2.24372E-05;1.10836E-06;0;46743.8763;0.1026;0.1219;0;0.00000027
9.4;2.20921E-05;1.13246E-06;0;46808.8763;0.0986;0.1018;0;0.00000027
9;2.31042E-05;2.02283E-06;0;47788.8763;0.0947;0.0727;0;0.00000027
8.8;6.25706E-05;3.15509E-05;8.87291E-06;50765.8763;0.0888;0.0555;0;0.00000027
9.2;5.43529E-05;2.49944E-05;4.59574E-06;63236.71331;0.0854;0.0376;0;0.00000227
9.8;5.07212E-05;2.18569E-05;3.50641E-06;70208.42661;0.0826;0.0179;0;0.00000454
10.1;5.3568E-05;2.50995E-05;4.96202E-06;71912.71331;0.0754;0.0144;0.0091;0.00000227
10.6;5.19027E-05;2.42012E-05;4.54267E-06;72210.94844;0.0666;0.013;0.0554;0.00000135
11.7;4.79329E-05;2.29587E-05;3.15813E-06;72972.94844;0.0591;0.0113;0.1151;0.00000135
12.2;4.48668E-05;2.05412E-05;1.81043E-06;73413.66175;0.0433;0.0204;0.163;0.00000362
13.4;3.86801E-05;1.80052E-05;0;72624.42661;0.0354;0.0429;0.1712;0.00000454
10.8;4.62377E-05;2.21869E-05;2.57472E-06;71873.71331;0.0292;0.0694;0.1423;0.00000227
10.1;4.71687E-05;2.30472E-05;2.8112E-06;71059.94844;0.0232;0.0717;0.0873;0.00000135
9.1;4.96475E-05;2.38266E-05;3.58882E-06;70707.94844;0.0246;0.0948;0.0266;0.00000135
9;4.63477E-05;2.00375E-05;2.07177E-06;72247.66175;0.027;0.0804;0.0008;0.00000362
7.9;4.62649E-05;1.9129E-05;1.55346E-06;73903.80905;0.0315;0.0968;0;0.000005
6.5;4.90079E-05;2.07844E-05;1.93443E-06;72577.04418;0.0349;0.1164;0;0.00000408
6.8;4.85187E-05;2.01081E-05;1.74044E-06;71548.66175;0.0408;0.1625;0;0.00000362
6.1;5.37612E-05;2.46217E-05;3.33702E-06;67883.94844;0.0426;0.2857;0;0.00000135
5.9;5.35282E-05;2.38798E-05;2.92204E-06;64503.94844;0.0533;0.4428;0;0.00000135
5.8;1.529E-05;0;0;56106.35063;0.0686;0.5153;0;0.00000135
5.3;2.53325E-05;3.11547E-06;0;51867.19188;0.0803;0.5162;0;0.00000027
5.2;2.16063E-05;2.95807E-07;0;49175.19188;0.0878;0.5142;0;0.00000027
5.2;2.72387E-05;4.21413E-06;0;47259.19188;0.0978;0.458;0;0.00000027
6;2.67109E-05;3.88299E-06;0;45755.19188;0.1062;0.3848;0;0.00000027
5.6;2.81187E-05;4.90673E-06;0;46205.19188;0.117;0.403;0;0.00000027
5.9;2.85109E-05;5.29508E-06;0;47694.19188;0.1326;0.4237;0;0.00000027
5.7;6.82768E-05;3.49106E-05;9.48872E-06;50674.19188;0.1417;0.4625;0;0.00000027
6.4;5.99562E-05;2.82113E-05;5.0356E-06;64081.71331;0.1512;0.5076;0;0.00000227
6.3;5.76372E-05;2.5795E-05;4.09488E-06;70912.42661;0.1741;0.5301;0;0.00000454
6.1;6.1431E-05;2.95971E-05;5.59634E-06;73268.71331;0.1902;0.5868;0.0071;0.00000227
6.1;6.07745E-05;2.9387E-05;5.21111E-06;73301.94844;0.2026;0.6745;0.0423;0.00000135
6.3;5.8557E-05;2.89332E-05;4.07997E-06;74144.94844;0.2083;0.7193;0.0864;0.00000135
7.5;5.43513E-05;2.59179E-05;2.36539E-06;74238.66175;0.1996;0.7577;0.1197;0.00000362
7.4;5.28524E-05;2.49782E-05;1.64438E-06;73889.42661;0.1933;0.7841;0.1326;0.00000454
7.3;5.28501E-05;2.65449E-05;1.83897E-06;73500.71331;0.1966;0.7944;0.1054;0.00000227
7.1;5.51594E-05;2.66801E-05;3.39443E-06;72131.94844;0.217;0.7966;0.06;0.00000135
5.2;5.90666E-05;2.85322E-05;4.31552E-06;71709.94844;0.2404;0.7597;0.0168;0.00000135
4.9;5.619E-05;2.50519E-05;2.81012E-06;72987.66175;0.2789;0.7395;0.0007;0.00000362
4.2;5.60523E-05;2.41539E-05;2.34631E-06;75076.80905;0.3157;0.6614;0;0.000005
3.7;5.67544E-05;2.42303E-05;2.30967E-06;74239.04418;0.3464;0.6782;0;0.00000408
4.6;5.55365E-05;2.32384E-05;2.09464E-06;72958.66175;0.373;0.69;0;0.00000362
5;5.85155E-05;2.62572E-05;3.33607E-06;69397.94844;0.3997;0.6119;0;0.00000135
4;5.96662E-05;2.66247E-05;3.20722E-06;66148.94844;0.4212;0.4806;0;0.00000135
4;2.10772E-05;0;0;57071.26772;0.4237;0.4098;0;0.00000135
3.8;3.06398E-05;5.40114E-06;0;52695.10897;0.4346;0.4091;0;0.00000027
3.5;2.70762E-05;2.68872E-06;0;48999.10897;0.4388;0.4045;0;0.00000027
3.5;3.27378E-05;6.70878E-06;0;47700.10897;0.44;0.324;0;0.00000027
4;3.27361E-05;6.75516E-06;0;46404.10897;0.4439;0.2854;0;0.00000027
4.1;3.30573E-05;7.00796E-06;0;46905.10897;0.4464;0.2884;0;0.00000027
4.7;3.28783E-05;7.09005E-06;0;48021.10897;0.4462;0.289;0;0.00000027
4.9;7.18777E-05;3.62543E-05;9.56681E-06;50837.10897;0.4471;0.2887;0;0.00000027
4.7;6.47344E-05;3.03463E-05;5.28123E-06;64472.71331;0.4604;0.2801;0;0.00000227
4.7;6.24206E-05;2.80242E-05;4.38729E-06;71786.42661;0.4635;0.4322;0;0.00000454
5.1;6.50056E-05;3.09446E-05;5.71641E-06;73351.71331;0.4523;0.616;0.0124;0.00000227
5.4;6.3867E-05;3.03036E-05;5.37944E-06;67737.94844;0.4314;0.5941;0.077;0.00000135
5.9;6.23906E-05;2.94518E-05;5.01563E-06;70634.94844;0.4084;0.5519;0.155;0.00000135
5.8;6.05272E-05;2.80747E-05;3.68133E-06;73455.66175;0.3818;0.5406;0.2071;0.00000362
7.2;5.51757E-05;2.54957E-05;1.77471E-06;72302.42661;0.3603;0.5562;0.2108;0.00000454
7.2;5.7477E-05;2.69742E-05;3.49762E-06;72142.71331;0.3469;0.5632;0.1758;0.00000227
7.2;5.79051E-05;2.69886E-05;4.06609E-06;71041.94844;0.335;0.5143;0.1069;0.00000135
6.8;5.84961E-05;2.71513E-05;4.26247E-06;70454.94844;0.3415;0.5253;0.0329;0.00000135
6.3;5.56536E-05;2.39148E-05;2.81574E-06;71727.66175;0.3587;0.561;0.0012;0.00000362
5;5.62357E-05;2.36314E-05;2.48688E-06;73611.80905;0.3776;0.5907;0;0.000005
4.7;5.68538E-05;2.38456E-05;2.52319E-06;72768.04418;0.396;0.588;0;0.00000408
4.2;5.78092E-05;2.42669E-05;2.60383E-06;71710.66175;0.4032;0.6404;0;0.00000362
4.3;6.13539E-05;2.76096E-05;3.90896E-06;68317.94844;0.4201;0.6784;0;0.00000135
4.3;6.04101E-05;2.64573E-05;3.388E-06;64878.94844;0.4286;0.681;0;0.00000135
4.2;2.16873E-05;0;0;55641.67658;0.4184;0.5742;0;0.00000135
4.1;3.07666E-05;4.92002E-06;0;50597.51783;0.41;0.4278;0;0.00000027
4.3;2.62373E-05;1.69648E-06;0;46806.51783;0.412;0.4029;0;0.00000027
3.7;3.31188E-05;6.71461E-06;0;44861.51783;0.4044;0.4478;0;0.00000027
3.2;3.48879E-05;7.93053E-06;0;43534.51783;0.3832;0.4459;0;0.00000027
2.3;3.72914E-05;9.51663E-06;0;43310.51783;0.3656;0.377;0;0.00000027
2.1;3.85949E-05;1.03634E-05;0;44145.51783;0.3588;0.3962;0;0.00000027
1.1;7.98872E-05;4.08538E-05;1.08513E-05;47205.51783;0.3679;0.4731;0;0.00000027
1.4;7.24172E-05;3.45465E-05;6.54748E-06;61581.71331;0.3706;0.5192;0;0.00000227
0.6;7.17867E-05;3.31432E-05;5.83583E-06;68372.42661;0.3686;0.5603;0;0.00000454
0.2;7.61127E-05;3.7148E-05;7.29891E-06;70582.71331;0.368;0.5993;0.0109;0.00000227
1.1;7.41468E-05;3.60131E-05;6.61627E-06;70539.94844;0.3572;0.5489;0.0495;0.00000135
2.5;6.71481E-05;3.42407E-05;3.48746E-06;71039.94844;0.3464;0.563;0.0881;0.00000135
5.4;6.00366E-05;2.95716E-05;1.36075E-06;71199.66175;0.3385;0.641;0.1098;0.00000362
6.2;5.69739E-05;2.73932E-05;6.08679E-07;70793.42661;0.3308;0.6321;0.109;0.00000454
6.4;5.75364E-05;2.87112E-05;1.51182E-06;69375.71331;0.3091;0.6456;0.0833;0.00000227
5.2;6.20474E-05;2.99052E-05;3.7275E-06;67505.94844;0.2927;0.6115;0.0497;0.00000135
4.1;6.43422E-05;3.0829E-05;4.31725E-06;66894.94844;0.2775;0.6095;0.0141;0.00000135
3.7;6.13291E-05;2.72401E-05;2.79474E-06;68195.66175;0.2778;0.6904;0.0005;0.00000362
4.1;5.88558E-05;2.48259E-05;1.9706E-06;69796.80905;0.2948;0.725;0;0.000005
4.2;5.8948E-05;2.48489E-05;2.00939E-06;68592.04418;0.3107;0.7432;0;0.00000408
4.5;5.81711E-05;2.41426E-05;1.82773E-06;66942.66175;0.3124;0.753;0;0.00000362
4.4;6.17589E-05;2.76291E-05;3.17586E-06;63581.94844;0.3174;0.7407;0;0.00000135
4.4;6.07501E-05;2.65685E-05;2.70426E-06;60088.94844;0.3331;0.7687;0;0.00000135
4.4;2.19166E-05;0;0;51468.41227;0.3405;0.7661;0;0.00000135
4.4;3.07398E-05;4.96982E-06;0;47890.25351;0.3561;0.793;0;0.00000027
4.1;2.69102E-05;2.21601E-06;0;44366.25351;0.3738;0.7968;0;0.00000027
3.9;3.26833E-05;6.43479E-06;0;42336.25351;0.3935;0.7919;0;0.00000027
3.8;3.34293E-05;7.02762E-06;0;41695.25351;0.4006;0.785;0;0.00000027
3.6;3.44171E-05;7.81998E-06;0;40968.25351;0.4055;0.791;0;0.00000027
3.5;3.52275E-05;8.4816E-06;0;40782.25351;0.4132;0.7827;0;0.00000027
3.4;7.47306E-05;3.79509E-05;9.33308E-06;40883.25351;0.4102;0.7689;0;0.00000027
3.1;6.7846E-05;3.21688E-05;5.14562E-06;47796.71331;0.4136;0.7468;0;0.00000227
2.7;6.6278E-05;3.02755E-05;4.35849E-06;51224.42661;0.4052;0.7224;0;0.00000454
2.4;7.03464E-05;3.40896E-05;5.93569E-06;54853.71331;0.398;0.6593;0.0156;0.00000227
2.4;6.99506E-05;3.38094E-05;5.6911E-06;56821.94844;0.3908;0.6155;0.0788;0.00000135
